track_name,latitude,longitude,color
AT,34.6489683,-84.1987905,#00AA00
AT,34.6490056,-84.1987798,#00AA00
AT,34.6490101,-84.1986986,#00AA00
AT,34.6490061,-84.1986357,#00AA00
AT,34.6489715,-84.1985472,#00AA00
AT,34.6488827,-84.1984398,#00AA00
AT,34.6487851,-84.1983738,#00AA00
AT,34.6487116,-84.1983019,#00AA00
AT,34.6486326,-84.1982345,#00AA00
AT,34.6485723,-84.1981688,#00AA00
AT,34.6485304,-84.1980695,#00AA00
AT,34.6484882,-84.1979801,#00AA00
AT,34.6484862,-84.1979136,#00AA00
AT,34.6485021,-84.1978942,#00AA00
AT,34.6485423,-84.1978724,#00AA00
AT,34.6487161,-84.1978809,#00AA00
AT,34.6487788,-84.1978761,#00AA00
AT,34.6488186,-84.1978858,#00AA00
AT,34.6488604,-84.1979027,#00AA00
AT,34.6489569,-84.1979499,#00AA00
AT,34.6490649,-84.1979777,#00AA00
AT,34.6492499,-84.1979741,#00AA00
AT,34.6493973,-84.1978984,#00AA00
AT,34.6494937,-84.1978531,#00AA00
AT,34.6495928,-84.197792,#00AA00
AT,34.6496738,-84.1977249,#00AA00
AT,34.6497505,-84.1976402,#00AA00
AT,34.6498171,-84.19757,#00AA00
AT,34.649846,-84.1975628,#00AA00
AT,34.6498644,-84.1975833,#00AA00
AT,34.6498888,-84.1976837,#00AA00
AT,34.6498957,-84.1977684,#00AA00
AT,34.6499196,-84.1978132,#00AA00
AT,34.6500006,-84.1978813,#00AA00
AT,34.6500156,-84.1979027,#00AA00
AT,34.6500142,-84.1979263,#00AA00
AT,34.649996,-84.1979638,#00AA00
AT,34.6499671,-84.1980291,#00AA00
AT,34.6499343,-84.1981247,#00AA00
AT,34.6499379,-84.1982067,#00AA00
AT,34.6499791,-84.1982746,#00AA00
AT,34.6500294,-84.1982936,#00AA00
AT,34.6500835,-84.1983034,#00AA00
AT,34.6501413,-84.1982892,#00AA00
AT,34.650189,-84.1982446,#00AA00
AT,34.6503101,-84.1981585,#00AA00
AT,34.650446,-84.1980696,#00AA00
AT,34.6505547,-84.1980354,#00AA00
AT,34.6506523,-84.1980275,#00AA00
AT,34.6507431,-84.1980401,#00AA00
AT,34.6507881,-84.1980327,#00AA00
AT,34.6508229,-84.19804,#00AA00
AT,34.6508348,-84.1980666,#00AA00
AT,34.6508468,-84.1981573,#00AA00
AT,34.6508628,-84.1982062,#00AA00
AT,34.6509162,-84.1983067,#00AA00
AT,34.6509602,-84.1983859,#00AA00
AT,34.651007,-84.19845,#00AA00
AT,34.6510269,-84.1984754,#00AA00
AT,34.6510388,-84.1984646,#00AA00
