track_name,latitude,longitude,color
CA Section A,32.60585989600003,-116.48320841799995,#00AA00
CA Section A,32.60599966500007,-116.48324416399998,#00AA00
CA Section A,32.60606398500005,-116.48323183799994,#00AA00
CA Section A,32.60617519500005,-116.48314604899997,#00AA00
CA Section A,32.60627471400005,-116.48301501599997,#00AA00
CA Section A,32.60639974600008,-116.48295849299996,#00AA00
CA Section A,32.60657120700006,-116.48292687499998,#00AA00
CA Section A,32.606687159000046,-116.48292830399998,#00AA00
CA Section A,32.60701667300003,-116.48303326299998,#00AA00
CA Section A,32.607350550000035,-116.48309200399996,#00AA00
CA Section A,32.60740300000003,-116.48315044599997,#00AA00
CA Section A,32.60741574300005,-116.48326433299997,#00AA00
CA Section A,32.60745855000005,-116.48336129299997,#00AA00
CA Section A,32.60754002200002,-116.48345516099994,#00AA00
CA Section A,32.60753107200003,-116.48351657199998,#00AA00
CA Section A,32.607375139000055,-116.48374986799996,#00AA00
CA Section A,32.60741808300003,-116.48401361399999,#00AA00
CA Section A,32.60727065000003,-116.48417233699996,#00AA00
CA Section A,32.60737058500007,-116.48447828299999,#00AA00
CA Section A,32.60735663300005,-116.48463133199999,#00AA00
CA Section A,32.60727137900005,-116.48470603599998,#00AA00
CA Section A,32.60702416200007,-116.48469076399999,#00AA00
CA Section A,32.60693936300004,-116.48472378799994,#00AA00
CA Section A,32.606799926000065,-116.48498029199999,#00AA00
CA Section A,32.60667319500004,-116.48509582899999,#00AA00
CA Section A,32.60657942600005,-116.48533158499998,#00AA00
CA Section A,32.60661597400008,-116.48544636599996,#00AA00
CA Section A,32.606713624000065,-116.48544084799994,#00AA00
CA Section A,32.60686196300003,-116.48552415599994,#00AA00
CA Section A,32.606989432000034,-116.48553657899998,#00AA00
CA Section A,32.60703003000003,-116.48558037899994,#00AA00
CA Section A,32.60706392900005,-116.48568886299995,#00AA00
CA Section A,32.607076730000074,-116.48589315599997,#00AA00
CA Section A,32.60703909400007,-116.48607031399996,#00AA00
CA Section A,32.606915369000035,-116.48633437799998,#00AA00
CA Section A,32.60632267700004,-116.48687421999995,#00AA00
CA Section A,32.606089016000055,-116.48722357899999,#00AA00
CA Section A,32.60608147000005,-116.48726861799997,#00AA00
CA Section A,32.606197587000054,-116.48776012399998,#00AA00
CA Section A,32.606200956000066,-116.48787021199996,#00AA00
CA Section A,32.606257663000065,-116.48798470199995,#00AA00
CA Section A,32.60624520400006,-116.48811432199994,#00AA00
CA Section A,32.60626625400005,-116.48819681099997,#00AA00
CA Section A,32.606345641000075,-116.48826511499999,#00AA00
CA Section A,32.606404946000055,-116.48839273999994,#00AA00
CA Section A,32.606520346000025,-116.48840992699996,#00AA00
CA Section A,32.60671699300008,-116.48837013199994,#00AA00
CA Section A,32.606950518000076,-116.48844031099998,#00AA00
CA Section A,32.60693357300005,-116.48854595499995,#00AA00
CA Section A,32.606994212000075,-116.48865428099998,#00AA00
CA Section A,32.607009349000066,-116.48886100699997,#00AA00
CA Section A,32.60707252200007,-116.48890493799996,#00AA00
CA Section A,32.607202029000064,-116.48908104599997,#00AA00
CA Section A,32.60725532200007,-116.48924188199999,#00AA00
CA Section A,32.607402714000045,-116.48938452099998,#00AA00
CA Section A,32.60744901000004,-116.48947253699998,#00AA00
CA Section A,32.607632212000055,-116.48961263199999,#00AA00
CA Section A,32.60774121900005,-116.48982146199995,#00AA00
CA Section A,32.60773032600002,-116.48990260499994,#00AA00
CA Section A,32.60790889900005,-116.49018303199995,#00AA00
CA Section A,32.60800628700002,-116.49022481099996,#00AA00
CA Section A,32.60797833100003,-116.49032068699995,#00AA00
CA Section A,32.608021817000065,-116.49032929399999,#00AA00
CA Section A,32.60809851000005,-116.49042055799998,#00AA00
CA Section A,32.60808230400005,-116.49048706899998,#00AA00
CA Section A,32.607927965000044,-116.49050795299996,#00AA00
CA Section A,32.607925333000026,-116.49056632999998,#00AA00
CA Section A,32.60812294500005,-116.49071972599995,#00AA00
CA Section A,32.60826892500006,-116.49076852499996,#00AA00
CA Section A,32.60828212800004,-116.49089339299996,#00AA00
CA Section A,32.608310578000044,-116.49093762499996,#00AA00
CA Section A,32.60855826400007,-116.49103395299994,#00AA00
CA Section A,32.60861016900003,-116.49110172099995,#00AA00
CA Section A,32.608594476000064,-116.49111773799996,#00AA00
CA Section A,32.608444432000056,-116.49108440899994,#00AA00
CA Section A,32.608308890000046,-116.49109827999996,#00AA00
CA Section A,32.60802257100005,-116.49096627599994,#00AA00
CA Section A,32.60788710700007,-116.49094607499995,#00AA00
CA Section A,32.60774739400006,-116.49088619999998,#00AA00
CA Section A,32.60772199500008,-116.49089859399999,#00AA00
CA Section A,32.60769060700005,-116.49103135299998,#00AA00
CA Section A,32.60753944700008,-116.49096738899999,#00AA00
CA Section A,32.60750350400008,-116.49097457199997,#00AA00
CA Section A,32.60742933200004,-116.49105920899996,#00AA00
CA Section A,32.60737807800007,-116.49120168399998,#00AA00
CA Section A,32.60735713100007,-116.49134956099999,#00AA00
CA Section A,32.607373206000034,-116.49143022599998,#00AA00
CA Section A,32.60732464700004,-116.49163327799994,#00AA00
CA Section A,32.60729867200007,-116.49162576599997,#00AA00
CA Section A,32.607246013000065,-116.49151590199995,#00AA00
CA Section A,32.60716775100008,-116.491485781,#00AA00
CA Section A,32.607038963000036,-116.49154355599995,#00AA00
CA Section A,32.60695603500005,-116.49146812999999,#00AA00
